time,value
2025-03-30 05:00:00+00:00,29.5
2025-03-30 05:15:00+00:00,29.395833333333332
2025-03-30 05:30:00+00:00,29.291666666666668
2025-03-30 05:45:00+00:00,29.1875
2025-03-30 06:00:00+00:00,29.083333333333332
2025-03-30 06:15:00+00:00,28.979166666666668
2025-03-30 06:30:00+00:00,28.875
2025-03-30 06:45:00+00:00,28.770833333333332
2025-03-30 07:00:00+00:00,28.666666666666668
2025-03-30 07:15:00+00:00,28.5625
2025-03-30 07:30:00+00:00,28.458333333333332
2025-03-30 07:45:00+00:00,28.354166666666668
2025-03-30 08:00:00+00:00,28.25
2025-03-30 08:15:00+00:00,28.145833333333332
2025-03-30 08:30:00+00:00,28.041666666666668
2025-03-30 08:45:00+00:00,27.9375
2025-03-30 09:00:00+00:00,27.833333333333332
2025-03-30 09:15:00+00:00,27.729166666666668
2025-03-30 09:30:00+00:00,27.625
2025-03-30 09:45:00+00:00,27.520833333333332
2025-03-30 10:00:00+00:00,27.416666666666668
2025-03-30 10:15:00+00:00,27.3125
2025-03-30 10:30:00+00:00,27.208333333333332
2025-03-30 10:45:00+00:00,27.104166666666668
2025-03-30 11:00:00+00:00,27.0
2025-03-30 11:15:00+00:00,26.995833333333334
2025-03-30 11:30:00+00:00,26.991666666666667
2025-03-30 11:45:00+00:00,26.9875
2025-03-30 12:00:00+00:00,26.983333333333334
2025-03-30 12:15:00+00:00,26.979166666666668
2025-03-30 12:30:00+00:00,26.975
2025-03-30 12:45:00+00:00,26.97083333333333
2025-03-30 13:00:00+00:00,26.966666666666665
2025-03-30 13:15:00+00:00,26.9625
2025-03-30 13:30:00+00:00,26.958333333333332
2025-03-30 13:45:00+00:00,26.954166666666666
2025-03-30 14:00:00+00:00,26.95
2025-03-30 14:15:00+00:00,26.945833333333333
2025-03-30 14:30:00+00:00,26.941666666666666
2025-03-30 14:45:00+00:00,26.9375
2025-03-30 15:00:00+00:00,26.933333333333334
2025-03-30 15:15:00+00:00,26.929166666666667
2025-03-30 15:30:00+00:00,26.924999999999997
2025-03-30 15:45:00+00:00,26.92083333333333
2025-03-30 16:00:00+00:00,26.916666666666664
2025-03-30 16:15:00+00:00,26.912499999999998
2025-03-30 16:30:00+00:00,26.90833333333333
2025-03-30 16:45:00+00:00,26.904166666666665
2025-03-30 17:00:00+00:00,26.9
2025-03-30 17:15:00+00:00,26.9375
2025-03-30 17:30:00+00:00,26.974999999999998
2025-03-30 17:45:00+00:00,27.0125
2025-03-30 18:00:00+00:00,27.049999999999997
2025-03-30 18:15:00+00:00,27.0875
2025-03-30 18:30:00+00:00,27.125
2025-03-30 18:45:00+00:00,27.162499999999998
2025-03-30 19:00:00+00:00,27.2
2025-03-30 19:15:00+00:00,27.2375
2025-03-30 19:30:00+00:00,27.275
2025-03-30 19:45:00+00:00,27.3125
2025-03-30 20:00:00+00:00,27.35
2025-03-30 20:15:00+00:00,27.3875
2025-03-30 20:30:00+00:00,27.425
2025-03-30 20:45:00+00:00,27.4625
2025-03-30 21:00:00+00:00,27.5
2025-03-30 21:15:00+00:00,27.5375
2025-03-30 21:30:00+00:00,27.575
2025-03-30 21:45:00+00:00,27.6125
2025-03-30 22:00:00+00:00,27.65
2025-03-30 22:15:00+00:00,27.6875
2025-03-30 22:30:00+00:00,27.725
2025-03-30 22:45:00+00:00,27.7625
2025-03-30 23:00:00+00:00,27.8
2025-03-30 23:15:00+00:00,28.0625
2025-03-30 23:30:00+00:00,28.325
2025-03-30 23:45:00+00:00,28.587500000000002
2025-03-31 00:00:00+00:00,28.85
2025-03-31 00:15:00+00:00,29.1125
2025-03-31 00:30:00+00:00,29.375
2025-03-31 00:45:00+00:00,29.6375
2025-03-31 01:00:00+00:00,29.900000000000002
2025-03-31 01:15:00+00:00,30.1625
2025-03-31 01:30:00+00:00,30.425
2025-03-31 01:45:00+00:00,30.6875
2025-03-31 02:00:00+00:00,30.950000000000003
2025-03-31 02:15:00+00:00,31.212500000000002
2025-03-31 02:30:00+00:00,31.475
2025-03-31 02:45:00+00:00,31.7375
2025-03-31 03:00:00+00:00,32.0
2025-03-31 03:15:00+00:00,32.2625
2025-03-31 03:30:00+00:00,32.525
2025-03-31 03:45:00+00:00,32.7875
2025-03-31 04:00:00+00:00,33.050000000000004
2025-03-31 04:15:00+00:00,33.3125
2025-03-31 04:30:00+00:00,33.575
2025-03-31 04:45:00+00:00,33.8375
2025-03-31 05:00:00+00:00,34.1
2025-03-31 05:15:00+00:00,34.0375
2025-03-31 05:30:00+00:00,33.975
2025-03-31 05:45:00+00:00,33.9125
2025-03-31 06:00:00+00:00,33.85
2025-03-31 06:15:00+00:00,33.7875
2025-03-31 06:30:00+00:00,33.725
2025-03-31 06:45:00+00:00,33.6625
2025-03-31 07:00:00+00:00,33.6
2025-03-31 07:15:00+00:00,33.5375
2025-03-31 07:30:00+00:00,33.475
2025-03-31 07:45:00+00:00,33.4125
2025-03-31 08:00:00+00:00,33.35
2025-03-31 08:15:00+00:00,33.2875
2025-03-31 08:30:00+00:00,33.225
2025-03-31 08:45:00+00:00,33.1625
2025-03-31 09:00:00+00:00,33.1
2025-03-31 09:15:00+00:00,33.0375
2025-03-31 09:30:00+00:00,32.975
2025-03-31 09:45:00+00:00,32.9125
2025-03-31 10:00:00+00:00,32.85
2025-03-31 10:15:00+00:00,32.7875
2025-03-31 10:30:00+00:00,32.725
2025-03-31 10:45:00+00:00,32.6625
2025-03-31 11:00:00+00:00,32.6
2025-03-31 11:15:00+00:00,32.362500000000004
2025-03-31 11:30:00+00:00,32.125
2025-03-31 11:45:00+00:00,31.8875
2025-03-31 12:00:00+00:00,31.650000000000002
2025-03-31 12:15:00+00:00,31.4125
2025-03-31 12:30:00+00:00,31.175
2025-03-31 12:45:00+00:00,30.9375
2025-03-31 13:00:00+00:00,30.7
2025-03-31 13:15:00+00:00,30.4625
2025-03-31 13:30:00+00:00,30.225
2025-03-31 13:45:00+00:00,29.9875
2025-03-31 14:00:00+00:00,29.75
2025-03-31 14:15:00+00:00,29.5125
2025-03-31 14:30:00+00:00,29.275
2025-03-31 14:45:00+00:00,29.037499999999998
2025-03-31 15:00:00+00:00,28.8
2025-03-31 15:15:00+00:00,28.5625
2025-03-31 15:30:00+00:00,28.325
2025-03-31 15:45:00+00:00,28.0875
2025-03-31 16:00:00+00:00,27.849999999999998
2025-03-31 16:15:00+00:00,27.612499999999997
2025-03-31 16:30:00+00:00,27.375
2025-03-31 16:45:00+00:00,27.1375
2025-03-31 17:00:00+00:00,26.9
2025-03-31 17:15:00+00:00,27.041666666666664
2025-03-31 17:30:00+00:00,27.183333333333334
2025-03-31 17:45:00+00:00,27.325
2025-03-31 18:00:00+00:00,27.466666666666665
2025-03-31 18:15:00+00:00,27.60833333333333
2025-03-31 18:30:00+00:00,27.75
2025-03-31 18:45:00+00:00,27.891666666666666
2025-03-31 19:00:00+00:00,28.03333333333333
2025-03-31 19:15:00+00:00,28.175
2025-03-31 19:30:00+00:00,28.316666666666666
2025-03-31 19:45:00+00:00,28.458333333333332
2025-03-31 20:00:00+00:00,28.6
2025-03-31 20:15:00+00:00,28.741666666666667
2025-03-31 20:30:00+00:00,28.883333333333333
2025-03-31 20:45:00+00:00,29.025
2025-03-31 21:00:00+00:00,29.166666666666668
2025-03-31 21:15:00+00:00,29.308333333333334
2025-03-31 21:30:00+00:00,29.45
2025-03-31 21:45:00+00:00,29.59166666666667
2025-03-31 22:00:00+00:00,29.733333333333334
2025-03-31 22:15:00+00:00,29.875
2025-03-31 22:30:00+00:00,30.016666666666666
2025-03-31 22:45:00+00:00,30.158333333333335
2025-03-31 23:00:00+00:00,30.3
2025-03-31 23:15:00+00:00,30.458333333333336
2025-03-31 23:30:00+00:00,30.616666666666667
2025-03-31 23:45:00+00:00,30.775000000000002
2025-04-01 00:00:00+00:00,30.933333333333334
2025-04-01 00:15:00+00:00,31.09166666666667
2025-04-01 00:30:00+00:00,31.25
2025-04-01 00:45:00+00:00,31.408333333333335
2025-04-01 01:00:00+00:00,31.566666666666666
2025-04-01 01:15:00+00:00,31.725
2025-04-01 01:30:00+00:00,31.883333333333333
2025-04-01 01:45:00+00:00,32.04166666666667
2025-04-01 02:00:00+00:00,32.2
2025-04-01 02:15:00+00:00,32.358333333333334
2025-04-01 02:30:00+00:00,32.516666666666666
2025-04-01 02:45:00+00:00,32.675000000000004
2025-04-01 03:00:00+00:00,32.833333333333336
2025-04-01 03:15:00+00:00,32.99166666666667
2025-04-01 03:30:00+00:00,33.15
2025-04-01 03:45:00+00:00,33.30833333333334
2025-04-01 04:00:00+00:00,33.46666666666667
2025-04-01 04:15:00+00:00,33.625
2025-04-01 04:30:00+00:00,33.78333333333333
2025-04-01 04:45:00+00:00,33.94166666666667
2025-04-01 05:00:00+00:00,34.1
2025-04-01 05:15:00+00:00,33.975
2025-04-01 05:30:00+00:00,33.85
2025-04-01 05:45:00+00:00,33.725
2025-04-01 06:00:00+00:00,33.6
2025-04-01 06:15:00+00:00,33.475
2025-04-01 06:30:00+00:00,33.35
2025-04-01 06:45:00+00:00,33.225
2025-04-01 07:00:00+00:00,33.1
2025-04-01 07:15:00+00:00,32.975
2025-04-01 07:30:00+00:00,32.85
2025-04-01 07:45:00+00:00,32.725
2025-04-01 08:00:00+00:00,32.6
2025-04-01 08:15:00+00:00,32.475
2025-04-01 08:30:00+00:00,32.35
2025-04-01 08:45:00+00:00,32.225
2025-04-01 09:00:00+00:00,32.1
2025-04-01 09:15:00+00:00,31.975
2025-04-01 09:30:00+00:00,31.85
2025-04-01 09:45:00+00:00,31.725
2025-04-01 10:00:00+00:00,31.6
2025-04-01 10:15:00+00:00,31.475
2025-04-01 10:30:00+00:00,31.35
2025-04-01 10:45:00+00:00,31.225
2025-04-01 11:00:00+00:00,31.1
2025-04-01 11:15:00+00:00,30.925
2025-04-01 11:30:00+00:00,30.75
2025-04-01 11:45:00+00:00,30.575000000000003
2025-04-01 12:00:00+00:00,30.400000000000002
2025-04-01 12:15:00+00:00,30.225
2025-04-01 12:30:00+00:00,30.05
2025-04-01 12:45:00+00:00,29.875
2025-04-01 13:00:00+00:00,29.7
2025-04-01 13:15:00+00:00,29.525
2025-04-01 13:30:00+00:00,29.35
2025-04-01 13:45:00+00:00,29.175
2025-04-01 14:00:00+00:00,29.0
2025-04-01 14:15:00+00:00,28.825
2025-04-01 14:30:00+00:00,28.65
2025-04-01 14:45:00+00:00,28.475
2025-04-01 15:00:00+00:00,28.3
2025-04-01 15:15:00+00:00,28.125
2025-04-01 15:30:00+00:00,27.95
2025-04-01 15:45:00+00:00,27.775
2025-04-01 16:00:00+00:00,27.599999999999998
2025-04-01 16:15:00+00:00,27.424999999999997
2025-04-01 16:30:00+00:00,27.25
2025-04-01 16:45:00+00:00,27.075
2025-04-01 17:00:00+00:00,26.9
2025-04-01 17:15:00+00:00,26.995833333333334
2025-04-01 17:30:00+00:00,27.091666666666665
2025-04-01 17:45:00+00:00,27.1875
2025-04-01 18:00:00+00:00,27.28333333333333
2025-04-01 18:15:00+00:00,27.379166666666666
2025-04-01 18:30:00+00:00,27.474999999999998
2025-04-01 18:45:00+00:00,27.570833333333333
2025-04-01 19:00:00+00:00,27.666666666666664
2025-04-01 19:15:00+00:00,27.7625
2025-04-01 19:30:00+00:00,27.85833333333333
2025-04-01 19:45:00+00:00,27.954166666666666
2025-04-01 20:00:00+00:00,28.049999999999997
2025-04-01 20:15:00+00:00,28.145833333333332
2025-04-01 20:30:00+00:00,28.241666666666667
2025-04-01 20:45:00+00:00,28.3375
2025-04-01 21:00:00+00:00,28.433333333333334
2025-04-01 21:15:00+00:00,28.529166666666665
2025-04-01 21:30:00+00:00,28.625
2025-04-01 21:45:00+00:00,28.72083333333333
2025-04-01 22:00:00+00:00,28.816666666666666
2025-04-01 22:15:00+00:00,28.912499999999998
2025-04-01 22:30:00+00:00,29.008333333333333
2025-04-01 22:45:00+00:00,29.104166666666664
2025-04-01 23:00:00+00:00,29.2
2025-04-01 23:15:00+00:00,29.370833333333334
2025-04-01 23:30:00+00:00,29.541666666666664
2025-04-01 23:45:00+00:00,29.7125
2025-04-02 00:00:00+00:00,29.883333333333333
2025-04-02 00:15:00+00:00,30.054166666666667
2025-04-02 00:30:00+00:00,30.224999999999998
2025-04-02 00:45:00+00:00,30.395833333333332
2025-04-02 01:00:00+00:00,30.566666666666666
2025-04-02 01:15:00+00:00,30.737499999999997
2025-04-02 01:30:00+00:00,30.90833333333333
2025-04-02 01:45:00+00:00,31.079166666666666
2025-04-02 02:00:00+00:00,31.25
2025-04-02 02:15:00+00:00,31.42083333333333
2025-04-02 02:30:00+00:00,31.591666666666665
2025-04-02 02:45:00+00:00,31.7625
2025-04-02 03:00:00+00:00,31.93333333333333
2025-04-02 03:15:00+00:00,32.104166666666664
2025-04-02 03:30:00+00:00,32.275
2025-04-02 03:45:00+00:00,32.44583333333333
2025-04-02 04:00:00+00:00,32.61666666666667
2025-04-02 04:15:00+00:00,32.787499999999994
2025-04-02 04:30:00+00:00,32.95833333333333
2025-04-02 04:45:00+00:00,33.12916666666666
2025-04-02 05:00:00+00:00,33.3
2025-04-02 05:15:00+00:00,33.15
2025-04-02 05:30:00+00:00,33.0
2025-04-02 05:45:00+00:00,32.849999999999994
